video_id,title,description,iframe,link
fQW_d41kvU4,Ecuaciones de la recta en el espacio v2014,"En este video explico como encontrar la ecuación vectorial, parametricas y simétricas de una recta en el espacio.

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/fQW_d41kvU4"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/fQW_d41kvU4
Z-n0dC6GbKM,Solución estacionaria por Heaviside Introducción,"En este video explico el método de Heaviside para encontrar la solución estacionario de un sistema lineal.

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/Z-n0dC6GbKM"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/Z-n0dC6GbKM
tAVL4z4mlfY,Función de transfererencia por Heaviside. Ejemplo,"En este video explico como encontrar la función de transferencia de un sistema lineal usando el método de Heaviside.

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/tAVL4z4mlfY"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/tAVL4z4mlfY
iDaC4LUuzhw,Respuesta estacionaria por Heaviside. Parte 1,"En este video desarrollo el siguiente ejemplo. Encontrar la solución del estado estacionario del sistema pt2 para las siguientes funciones de entrada,
(1) y constante
(2) y una función exponencial
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/iDaC4LUuzhw"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/iDaC4LUuzhw
dMaeiTfJG3g,Respuesta estacionaria por Heaviside. Parte 2,"En este video desarrollo el siguiente ejemplo. Encontrar la solución del estado estacionario del sistema pt2 para las siguientes funciones de entrada,
(3) e^{t}cos3t
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/dMaeiTfJG3g"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/dMaeiTfJG3g
FBcmr2i_cwM,Respuesta estacionaria por Heaviside. parte 3,"En este video desarrollo el siguiente ejemplo. Encontrar la solución del estado estacionario del sistema pt2 para las siguientes funciones de entrada,
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/FBcmr2i_cwM"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/FBcmr2i_cwM
KDYvH8LwpTA,Distribución binomial. Ejemplo 3,"En este video resolveremos el siguiente problema.
El fabricante de una bebida láctea de bajo contenido de calorías desea comparar el atractivo del gusto de una nueva fórmula (fórmula B) con el de la fórmula estándar (fórmula A). A cada uno de cuatro jueces se les dan tres vasos en orden aleatorio, dos de ellos con la fórmula A y el otro con la fórmula B. A cada uno de los jueces se les pide indicar cuál vaso fue el que disfrutó más. Suponga que las dos fórmulas son igualmente atractivas. Sea Y el número de jueces que indican una preferencia por la nueva fórmula.

a. Encuentre la función de probabilidad para Y.
b. ¿Cuál es la probabilidad de que al menos tres de los cuatro jueces  indique una preferencia por la nueva fórmula?
c. Encuentre el valor esperado de Y.
d. Encuentre la varianza de Y.

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/KDYvH8LwpTA"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/KDYvH8LwpTA
HorqAygclGM,Varianza de la distribucion binomial,"En este video demostraremos que la varianza de una variable aleatoria binomial es npq
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/HorqAygclGM"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/HorqAygclGM
KTBYjBrp5Hw,Esperanza de la distribucion binomial,"En este video demuestro que la esperanza de una distribución binomial es np.

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/KTBYjBrp5Hw"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/KTBYjBrp5Hw
kgokKiPXSQc,Distribución binomial. Ejemplo 2,"Es este video resolveremos el siguiente ejercicio,

La experiencia ha demostrado que 30% de todas las personas afectadas por cierta enfer- medad se recuperan. Una empresa fabricante de medicamentos ha inventado una nueva medicina. Diez personas con la enfermedad se seleccionaron al azar y recibieron la medici- na; nueve se recuperaron al poco tiempo. Suponga que la medicina no es eficaz en absoluto. ¿Cuál es la probabilidad de que se recuperen al menos nueve de entre diez que recibieron la medicina?
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/kgokKiPXSQc"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/kgokKiPXSQc
sPzKcWnPlSI,Suma de la distribución binomial.,"En este video demuestro que la suma de todos los valores de la distribución binomial es uno.

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/sPzKcWnPlSI"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/sPzKcWnPlSI
TvWX0Zg0LyI,Distribución binomial. Ejemplo 1,"En este video resolveremos el siguiente problema.

Suponga que un lote de 5000 fusibles eléctricos contiene 5% de piezas defectuosas. Si se prueba una muestra de 5 fusibles, encuentre la probabilidad de hallar al menos uno defec- tuoso.
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/TvWX0Zg0LyI"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/TvWX0Zg0LyI
dA970vIjYcs,Función de la distribución binomial. Deducción.,"En este video deduciremos la función de la distribución binomial.

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/dA970vIjYcs"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/dA970vIjYcs
EkQPmqkvacM,Distribución binomial. Como identificar si un problema es binomial.,"En este video explico como identificar si un problema de probabilidades cumple los requisitos para que sea de variable aleatoria binomial.
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/EkQPmqkvacM"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/EkQPmqkvacM
3eKZwokAwtw,Distribución binomial. ¿Que es un experimento binomial?,"En este video explico que características tiene que tener una variable aleatoria para poder ser de distribución binomial.

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/3eKZwokAwtw"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/3eKZwokAwtw
_YVyheaWL5k,Función exponencial compleja. Propiedades,"En este video demuestro varias propiedades de la función exponencial compleja.

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/_YVyheaWL5k"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/_YVyheaWL5k
FZPLvakVHyI,Función exponencial compleja. Identidad de euler,"En este video explico como es la función exponencial compleja y demuestro la identidad de Euler usando series de Taylor.
===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/FZPLvakVHyI"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/FZPLvakVHyI
oQ6R91J727o,Probabilidad condicional algunas propiedades,"En este video demuestro algunas propiedades de la probabilidad condicional.

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/oQ6R91J727o"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/oQ6R91J727o
xTyiXD12sko,Diferencia entre eventos independientes y mutuamente excluyentes,"En esta clase explico la diferencia entre eventos mutuamente excluyentos y eventos independientes.

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/xTyiXD12sko"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/xTyiXD12sko
04VTlQ37C08,Eventos independientes y su probabilidad,"En esta clase explico cuando dos eventos son independientes y hago dos ejemplos.

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/04VTlQ37C08"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/04VTlQ37C08
m8-MPxS06qc,Probabilidad Condicional,"En esta clase explico que es la probabilidad condicional y hago dos ejemplos.

===Suscribete a nuestro canal en youtube===
http://www.youtube.com/chzelada

===Siguenos en Facebook===
http://www.facebook.com/wikimatematica
http://www.facebook.com/academatica

===Visitas nuestros sitios===
http://www.wikimatematica.org
http://www.academatica.com","
<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/m8-MPxS06qc"" 
frameborder=""0"" allow=""accelerometer; autoplay; 
encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>
",https://youtu.be/m8-MPxS06qc
