Date,lat,lon,dep,yr,mag
1960-03-20,39.854,143.398,35,1960,7.8
1960-03-27,-13.297,165.906,27.5,1960,6.5
1960-03-29,-16.829,167.326,5,1960,6.5
1960-04-15,-26.96,-113.43,0,1960,6.5
1960-04-15,-13.66,165.88,0,1960,6.5
1960-05-18,29.136,129.957,66.2,1960,6.5
1960-05-21,-37.825,-73.379,11.5,1960,8.2
1960-05-21,-37.065,-72.324,11.3,1960,6.6
1960-05-22,-37.961,-73.17,38,1960,6.8
1960-05-22,-37.994,-73.472,41.3,1960,6.8
1960-05-22,-38.146,-72.984,35,1960,7.9
1960-05-22,-38.294,-73.054,35,1960,9.6
1960-05-24,-43.897,167.845,25,1960,6.5
1960-05-25,-44.822,-75.742,23.8,1960,6.7
1960-05-31,-39.66,-75.53,0,1960,6.5
1960-05-31,17.79,-61.65,0,1960,6.6
1960-06-02,-46.335,-74.252,18,1960,6.8
1960-06-06,-45.7,-73.502,15,1960,7.2
1960-06-20,-38.265,-73.324,35,1960,7
1960-06-20,-39.212,-73.322,24.6,1960,7.1
1960-07-04,51.81,-131.264,5.6,1960,6.5
1960-07-25,53.646,158.887,138.7,1960,7.2
1960-07-29,40.359,142.447,51.9,1960,6.6
1960-07-31,-6.194,150.012,9.8,1960,6.6
1960-07-31,-6.002,150.062,40,1960,6.5
1960-08-02,-22.115,171.386,94.9,1960,6.5
1960-08-13,-39.915,-74.735,42.6,1960,6.6
1960-10-01,51.306,-172.464,34.5,1960,6.5
1960-10-07,-7.616,130.742,47.7,1960,6.6
1960-10-08,40.107,130.099,608.8,1960,6.5
1960-10-28,71.414,-9.083,15,1960,6.8
1960-10-28,52.069,157.681,109.6,1960,6.9
1960-11-01,-38.391,-74.862,25,1960,6.8
1960-11-06,-31.233,-177.535,34.5,1960,6.5
1960-11-13,51.298,-168.745,21.6,1960,6.7
1960-11-20,-6.704,-80.62,35,1960,7.8
1960-11-22,-36.342,52.528,15,1960,6.8
1960-11-23,-24.492,-176.119,35,1960,6.6
1960-11-24,-24.71,-176.379,36,1960,7.1
1960-12-02,-24.669,-70.08,14.1,1960,7.2
1960-12-03,43.133,104.469,25,1960,6.9
1960-12-13,-52.04,160.98,15,1960,7.2
1960-12-14,2.891,126.129,35,1960,6.5
1960-12-29,-44.967,-75.889,19.8,1960,6.6
1960-12-31,-44.123,-75.683,15,1960,6.6
1961-01-05,51.748,-175.863,42.7,1961,6.5
1961-01-05,-4.226,143.206,141.1,1961,7.1
1961-01-05,-21.013,169.583,5.4,1961,6.5
1961-01-05,-20.985,169.378,8.7,1961,6.6
1961-01-16,36.123,141.91,35,1961,6.9
1961-01-22,-12.53,165.688,35,1961,6.8
1961-01-31,55.863,-153.701,23.5,1961,6.5
1961-02-12,43.67,147.808,35,1961,6.7
1961-02-26,31.592,131.513,36.7,1961,7.7
1961-03-07,-29.26,-175.265,35,1961,7.1
1961-03-11,48.816,155.045,35,1961,6.5
1961-03-18,-49.637,163.514,15,1961,6.8
1961-03-28,0.054,123.631,138.9,1961,7.3
1961-04-01,39.83,77.696,35,1961,6.6
1961-04-13,39.74,77.63,35,1961,6.6
1961-06-01,10.447,39.853,24,1961,6.6
1961-06-11,27.814,54.566,3.8,1961,6.6
1961-07-06,-20.67,169.444,31.6,1961,6.5
1961-07-07,-5.952,149.729,40.5,1961,6.5
1961-07-18,29.665,131.741,37.7,1961,6.7
1961-07-23,-18.418,168.402,35,1961,7.3
1961-08-11,42.879,145.331,35,1961,7.2
1961-08-17,46.331,149.551,154.1,1961,6.5
1961-08-19,-10.833,-70.838,615.5,1961,7.2
1961-08-19,36.065,136.713,35,1961,6.9
1961-08-31,-10.699,-70.901,598.1,1961,7
1961-08-31,-10.339,-70.997,600.7,1961,7.3
1961-09-01,-59.26,-26.582,129.6,1961,7.2
1961-09-01,13.817,-92.33,41.6,1961,6.5
1961-09-08,-56.254,-27.278,103.9,1961,7.6
1961-09-19,-20.447,-63.063,576.5,1961,6.5
1961-10-18,-36.763,-73.403,10.2,1961,6.6
1961-11-15,42.699,145.382,47.5,1961,6.8
1961-11-19,0.617,124.172,189.5,1961,6.6
1961-12-09,-43.694,-75.752,28.7,1961,6.6
1961-12-20,4.585,-75.538,162.5,1961,6.7
1961-12-27,-41.261,175.843,35,1961,6.8
1961-12-30,52.104,177.892,35,1961,6.6
1962-01-08,18.289,-70.458,31.8,1962,6.5
1962-02-14,-38.09,-73,40.6,1962,7.5
1962-03-07,19.104,145.237,640,1962,6.9
1962-03-12,8.106,-82.674,9.8,1962,6.6
1962-03-17,10.809,-43.308,15,1962,7
1962-03-22,-3.217,142.53,3.8,1962,6.5
1962-03-24,-5.742,145.265,115.9,1962,6.6
1962-04-12,38.076,142.74,24.5,1962,7.2
1962-04-20,20.391,-72.085,34.3,1962,6.5
1962-04-23,42.519,144.087,35,1962,6.9
1962-04-26,-17.864,-178.694,550.6,1962,7.5
1962-04-30,-18.334,-175.844,7.2,1962,6.5
1962-05-06,-60.121,-33.738,22.1,1962,6.6
1962-05-07,45.22,146.937,10.4,1962,6.5
1962-05-11,17.18,-99.642,35,1962,7.3
1962-05-15,-7.499,128.085,26.4,1962,6.9
1962-05-19,17.009,-99.763,35,1962,6.7
1962-05-21,37.006,95.876,15,1962,6.9
1962-05-21,-20.004,-177.378,437.5,1962,7.5
1962-05-22,-12.272,166.636,115.8,1962,6.6
1962-05-22,-5.441,151.76,51.8,1962,6.5
1962-07-02,-10.67,166.065,102.9,1962,6.6
1962-07-06,36.557,70.376,212.2,1962,6.7
1962-07-17,-43.06,-75.491,18.3,1962,6.8
1962-07-26,7.494,-82.78,23.6,1962,7.2
1962-07-30,-3.307,143.94,50.4,1962,6.8
1962-07-30,5.223,-76.405,35,1962,6.7
1962-08-01,-3.277,143.77,18.8,1962,6.7
1962-08-03,-23.287,-68.012,113,1962,7.2
1962-08-28,37.52,22.726,35,1962,6.6
1962-09-01,51.246,-179.656,37.5,1962,6.5
1962-09-01,51.215,-179.792,33.6,1962,6.5
1962-09-01,35.563,49.817,19,1962,6.9
1962-09-10,-21.358,-178.998,630.9,1962,6.4
1962-09-18,7.535,-82.333,21.9,1962,6.6
1962-10-31,5.393,-82.587,7.8,1962,6.5
1962-11-10,43.35,147.421,71.3,1962,6.5
1962-11-11,-43.219,-76.098,35,1962,6.6
1962-11-16,13.306,93.014,29.7,1962,6.5
1962-12-07,29.221,139.404,428.1,1962,6.6
1962-12-08,-25.817,-63.277,588.9,1962,7.2
1963-01-28,54.592,-161.618,21.3,1963,6.5
1963-01-30,-55.607,-28.232,33.3,1963,6.6
1963-02-13,24.355,122.055,35,1963,7.3
1963-02-13,-9.936,160.893,21.6,1963,6.5
1963-02-14,-4.884,144.594,65.2,1963,6.5
1963-02-26,-7.575,146.219,181.2,1963,7.3
1963-03-16,46.617,154.893,35,1963,7.2
1963-03-26,-30.113,-177.535,35,1963,7.4
1963-03-26,-30.045,-177.705,35,1963,6.8
1963-03-28,66.283,-19.882,15,1963,6.8
1963-04-01,44.61,141.425,260.1,1963,6.5
1963-04-13,-6.293,-76.517,121.3,1963,6.5
1963-04-16,-1.136,128.005,34.5,1963,7.2
1963-04-19,35.631,96.96,15,1963,6.9
1963-05-01,-19.057,169.068,143.9,1963,7.1
1963-05-19,-46.526,-75.398,15,1963,6.5
1963-05-19,23.797,-45.947,3.2,1963,6.5
1963-05-20,-30.892,-178.096,31.7,1963,6.6
1963-05-22,48.639,154.804,50.1,1963,6.5
1963-06-24,59.333,-152.124,31.2,1963,6.5
1963-06-28,46.479,153.501,35,1963,6.6
1963-07-04,-26.519,-177.567,130.8,1963,6.9
1963-07-16,43.237,41.593,1.9,1963,6.5
1963-07-30,-29.963,-177.077,29.5,1963,6.5
1963-08-03,7.243,-35.825,10.1,1963,6.9
1963-08-15,-13.717,-69.321,549.7,1963,7.7
1963-08-22,-9.521,158.296,4.1,1963,6.5
1963-08-25,-17.7,-178.537,570.9,1963,7.1
1963-09-04,71.234,-72.998,1.2,1963,6.5
1963-09-15,-10.473,165.764,35,1963,7.5
1963-09-17,-10.688,-78.143,64.6,1963,6.8
1963-09-17,-10.283,165.414,29.5,1963,7.5
1963-09-24,-10.696,-78.223,64.2,1963,6.9
1963-10-12,44.429,149.273,48.2,1963,7.1
1963-10-13,44.763,149.801,26,1963,8.6
1963-10-20,44.764,150.567,27,1963,7.9
1963-11-04,-6.735,129.685,35,1963,7.8
1963-11-06,-2.746,138.261,35,1963,6.5
1963-11-09,-8.983,-71.539,577.1,1963,7.7
1963-11-10,-9.035,-71.362,594.6,1963,6.8
1963-12-15,-4.768,108.056,666.9,1963,7.1
1963-12-18,-24.777,-176.51,35,1963,7.7
1963-12-31,-56.412,-25.829,35.5,1963,6.6
1964-01-01,-6.809,129.802,111.7,1964,5.7
1964-01-01,45.375,151.79,20.6,1964,5.6
1964-01-05,-52.174,28.234,7.5,1964,6.8
1964-01-06,27.243,127.383,100.1,1964,5.6
1964-01-06,50.85,157.276,47.5,1964,5.7
1964-01-08,-3.738,119.417,60.1,1964,5.5
1964-01-09,45.635,150.915,36.4,1964,5.8
1964-01-10,41.899,142.758,50.1,1964,5.8
1964-01-12,53.127,-166.369,42,1964,5.6
1964-01-14,-5.245,150.844,163.4,1964,5.7
1964-01-15,29.126,140.936,73.9,1964,6.2
1964-01-17,-21.601,169.885,15.6,1964,5.7
1964-01-18,23.149,120.655,20.3,1964,6.4
1964-01-19,26.761,53.942,38,1964,5.6
1964-01-20,-20.751,169.988,141,1964,6.9
1964-01-22,22.287,93.533,58.4,1964,6
1964-01-22,-13.599,165.989,30.8,1964,6.2
1964-01-26,-16.319,-71.535,117.9,1964,6.1
1964-01-28,36.447,70.938,194.4,1964,6.4
1964-02-05,36.442,141.018,51.6,1964,5.6
1964-02-06,55.641,-156.07,3.7,1964,7.1
1964-02-06,55.646,-155.964,25.3,1964,5.9
1964-02-10,-6.235,104.087,38.7,1964,5.5
1964-02-14,-5.192,151.811,61.4,1964,6
1964-02-16,-5.621,152.02,52.4,1964,5.8
1964-02-25,-44.664,37.268,10,1964,6
1964-02-27,21.586,94.376,99.3,1964,5.8
1964-02-29,-8.562,112.652,126.8,1964,5.7
1964-03-05,-45.169,96.459,7.3,1964,5.5
1964-03-06,-6.011,154.446,82.2,1964,5.6
1964-03-10,1.851,127.416,123,1964,5.6
1964-03-11,1.732,126.964,66.4,1964,5.5
1964-03-15,36.154,-7.644,12.7,1964,6.7
1964-03-16,37.007,95.666,6.1,1964,5.9
1964-03-16,44.673,147.009,139.6,1964,5.7
1964-03-18,52.515,153.645,429.6,1964,6.3
1964-03-19,14.359,56.337,43.1,1964,5.8
1964-03-19,-15.524,-172.101,14.6,1964,5.5
1964-03-21,-6.478,127.919,353.4,1964,6.8
1964-03-21,-27.695,-176.962,49,1964,5.6
1964-03-28,61.019,-147.626,6.3,1964,9.2
1964-03-28,59.699,-149.416,30.2,1964,6.1
1964-03-28,60.026,-146.313,30.5,1964,5.5
1964-03-28,57.183,-152.922,4.1,1964,5.8
1964-03-28,60.091,-148.545,35,1964,5.5
1964-03-28,60.031,-147.732,32.1,1964,5.5
1964-03-28,59.867,-147.954,15.1,1964,5.5
1964-03-28,58.206,-151.28,26.1,1964,6.1
1964-03-28,58.738,-149.624,19.4,1964,5.7
1964-03-28,58.721,-149.508,26.3,1964,6.2
1964-03-28,57.252,-151.795,18.7,1964,5.6
1964-03-28,58.032,-151.125,20.5,1964,6.5
1964-03-28,57.413,-151.55,31.5,1964,5.5
1964-03-28,56.39,-152.089,19.1,1964,6.2
1964-03-28,59.668,-146.585,28.9,1964,6.2
1964-03-28,57.102,-152.51,22.2,1964,6.3
1964-03-28,59.993,-148.402,64.8,1964,5.9
1964-03-28,0.378,122.069,144.2,1964,6.2
1964-03-28,60.274,-146.575,27.1,1964,5.5
1964-03-28,56.396,-154.007,44.1,1964,6.5
1964-03-28,60.297,-146.731,8.8,1964,6.3
1964-03-28,60.404,-146.982,12.7,1964,6.5
1964-03-28,59.736,-148.781,10.5,1964,6.6
1964-03-29,59.782,-149.172,21.5,1964,5.7
1964-03-29,57.459,-151.367,21.4,1964,5.5
1964-03-29,56.083,-154.365,22.2,1964,5.7
1964-03-29,59.898,-148.691,4.9,1964,5.5
1964-03-29,59.703,-147.03,5.9,1964,5.8
1964-03-29,-6.605,155.193,51.4,1964,5.5
1964-03-30,56.502,-153.058,18,1964,6.6
1964-03-30,59.834,-145.768,7.9,1964,6.2
1964-03-30,56.5,-152.199,15.3,1964,5.7
1964-03-31,45.338,151.076,31.6,1964,5.5
1964-03-31,50.723,-130.305,2.2,1964,5.6
1964-04-02,5.988,95.404,131.9,1964,5.6
1964-04-02,58.798,-149.431,23,1964,5.5
1964-04-02,-56.465,-25.024,36.6,1964,5.8
1964-04-03,3.926,96.52,65.7,1964,5.8
1964-04-03,59.522,-144.809,15,1964,5.5
1964-04-03,61.578,-147.637,8.5,1964,6
1964-04-04,60.075,-146.875,20.9,1964,5.9
1964-04-04,56.361,-152.672,12,1964,5.6
1964-04-04,56.801,-152.748,20.1,1964,5.8
1964-04-04,56.228,-154.418,16.6,1964,6.5
1964-04-04,56.392,-154.473,22.5,1964,6.1
1964-04-05,56.19,-153.448,15.4,1964,6
1964-04-05,60.197,-146.785,16.4,1964,5.8
1964-04-07,0.003,123.152,161.7,1964,5.6
1964-04-07,55.582,-151.944,28.3,1964,5.5
1964-04-08,45.755,150.909,51,1964,5.5
1964-04-10,58.32,-150.663,17.4,1964,5.5
1964-04-10,60.066,-153.518,74.3,1964,5.6
1964-04-12,56.524,-152.305,2.6,1964,6.2
1964-04-13,57.391,-153.906,39.5,1964,5.5
1964-04-15,56.479,-154.443,28.4,1964,5.7
1964-04-16,56.359,-153.003,4.4,1964,6.6
1964-04-17,56.318,-152.992,4.6,1964,5.5
1964-04-17,-6.547,155.083,56.9,1964,5.5
1964-04-20,61.412,-147.32,34.4,1964,6.5
1964-04-21,61.409,-147.469,34.7,1964,6
1964-04-23,-5.421,133.937,5.9,1964,7.1
1964-04-24,-5.068,144.274,105.6,1964,6.9
1964-04-26,-6.086,104.75,65.5,1964,5.7
1964-05-01,60.301,-146.078,11.4,1964,5.5
1964-05-02,45.438,150.521,15.1,1964,5.9
1964-05-06,56.575,-152.208,3.9,1964,5.5
1964-05-07,-3.931,35.109,31.6,1964,6.3
1964-05-07,40.408,139.023,20.6,1964,6.6
1964-05-07,40.569,139.17,14.8,1964,6
1964-05-08,60.788,-143.568,10.9,1964,5.5
1964-05-12,-20.046,-173.759,15,1964,5.5
1964-05-17,35.31,-36.096,15,1964,5.6
1964-05-19,-0.866,-80.254,13.2,1964,5.7
1964-05-20,-2.76,139.327,61.9,1964,6.1
1964-05-24,-22.548,-174.02,35.3,1964,5.8
1964-05-25,-9.098,88.823,23.5,1964,5.7
1964-05-26,-56.245,-27.631,116.4,1964,7.5
1964-05-27,-56.117,-27.492,142.5,1964,5.8
1964-05-27,-56.083,-27.905,170.3,1964,5.6
1964-05-28,1.533,127.151,127.8,1964,5.7
1964-05-29,-56.212,-27.669,122.1,1964,6.1
1964-05-30,36.196,141.243,43.9,1964,5.7
1964-05-31,43.536,147.024,46.5,1964,6.7
1964-06-03,-56.215,-27.639,165,1964,5.5
1964-06-06,-26.709,-114.429,16.9,1964,5.7
1964-06-10,-6.225,104.78,57.2,1964,5.7
1964-06-10,4.967,127.348,90.1,1964,5.7
1964-06-11,-56.192,-27.777,172.8,1964,5.5
1964-06-14,38.089,38.476,11.9,1964,5.5
1964-06-16,38.438,139.225,10.2,1964,7.6
1964-06-16,38.677,139.181,21.1,1964,5.5
1964-06-16,38.753,139.2,13.1,1964,5.6
1964-06-16,38.415,139.372,39.8,1964,5.7
1964-06-16,-2.017,141.23,10.4,1964,5.9
1964-06-19,38.857,139.425,15.6,1964,5.5
1964-06-23,43.271,146.151,75,1964,7.2
1964-06-28,-1.796,149.74,14.5,1964,5.9
1964-06-28,4.2,-32.587,23.8,1964,5.5
1964-06-28,58.168,-150.495,24,1964,5.6
1964-06-30,-0.8,122.444,10.6,1964,5.6
1964-06-30,44.888,150.272,37.1,1964,5.5
1964-06-30,46.519,144.614,339.7,1964,5.5
1964-07-04,11.717,144.638,37.3,1964,6
1964-07-05,26.108,-110.239,3.7,1964,5.8
1964-07-05,44.635,149.525,24.7,1964,5.6
1964-07-06,26.121,-110.373,15,1964,5.6
1964-07-06,18.193,-100.509,92.4,1964,7.2
1964-07-06,37.094,71.356,96.7,1964,5.5
1964-07-06,-7.033,129.684,121.5,1964,5.6
1964-07-08,-5.596,129.742,206.8,1964,7
1964-07-09,-23.372,-175.46,39.3,1964,5.7
1964-07-09,-15.579,167.747,130.5,1964,7.4
1964-07-11,59.642,-146.312,34.4,1964,5.5
1964-07-12,38.585,139.318,13.7,1964,5.7
1964-07-12,24.784,95.28,151.7,1964,5.5
1964-07-17,38.049,23.654,154,1964,5.7
1964-07-17,49.453,158.507,25.9,1964,5.5
1964-07-18,0.062,123.568,130.9,1964,5.5
1964-07-21,-25.992,-177.835,206.8,1964,5.6
1964-07-24,47.019,153.909,7.1,1964,5.7
1964-07-24,47.16,153.872,16.2,1964,6.8
1964-07-24,47.001,153.827,13.2,1964,5.8
1964-07-24,47.082,153.711,24,1964,5.9
1964-07-25,-27.873,-71.106,23.1,1964,6.1
1964-07-28,-51.313,139.34,15,1964,5.7
1964-07-28,14.079,96.079,10.6,1964,5.9
1964-07-30,11.112,-86.218,53,1964,5.9
1964-07-31,-6.011,149.374,58.7,1964,5.7
1964-08-02,56.097,-150.059,7.6,1964,6
1964-08-03,22.569,121.235,38.3,1964,5.5
1964-08-04,46.599,151.344,88.1,1964,5.7
1964-08-05,-32.162,-179.719,239.5,1964,5.8
1964-08-05,-41.171,-75.023,18,1964,6.1
1964-08-08,31.673,140.388,113.1,1964,5.6
1964-08-13,-5.492,154.277,385.7,1964,7
1964-08-18,-26.386,-71.662,40,1964,6.1
1964-08-19,28.137,52.604,40.6,1964,5.5
1964-08-19,28.144,52.618,49.5,1964,5.5
1964-08-20,28.12,52.556,38.8,1964,5.6
1964-08-24,58.333,-150.492,22.4,1964,5.5
1964-08-25,78.104,126.772,5.2,1964,6.2
1964-09-01,27.059,92.252,14.1,1964,5.6
1964-09-01,50.988,-170.624,23.8,1964,5.5
1964-09-04,-3.948,131.418,33.5,1964,5.8
1964-09-05,-5.783,154.155,48.9,1964,5.7
1964-09-12,-4.429,144.12,108.4,1964,6
1964-09-12,-49.075,164.395,27.2,1964,6.9
1964-09-15,-0.112,124.562,54.1,1964,5.6
1964-09-15,-56.117,-26.84,94.5,1964,5.5
1964-09-15,8.849,93.006,79.5,1964,6.3
1964-09-16,10.614,92.775,43.8,1964,5.7
1964-09-16,59.978,-146.967,14.8,1964,5.5
1964-09-16,22.739,-45.095,26.5,1964,5.6
1964-09-17,44.49,-31.337,4.5,1964,5.5
1964-09-26,29.888,80.48,20.8,1964,5.9
1964-09-28,-1.273,-24.011,15.5,1964,5.5
1964-10-02,51.929,142.907,15,1964,5.5
1964-10-02,-10.386,162.448,30.3,1964,5.9
1964-10-06,40.25,28.206,30.8,1964,6
1964-10-09,-16.288,-171.689,12.8,1964,5.6
1964-10-11,-0.623,121.628,63,1964,5.7
1964-10-12,2.986,126.39,64.6,1964,5.5
1964-10-12,-31.463,-110.856,15.4,1964,5.9
1964-10-15,44.584,149.879,34.7,1964,5.6
1964-10-16,44.452,149.726,11.5,1964,5.6
1964-10-17,0.631,119.236,35,1964,5.6
1964-10-18,3.012,65.854,21,1964,5.7
1964-10-18,-7.183,123.808,581.7,1964,7
1964-10-21,28.038,93.746,25,1964,6
1964-10-23,19.747,-56.03,33.6,1964,6.1
1964-10-23,44.058,147.836,37.3,1964,5.6
1964-10-26,2.073,126.725,54.5,1964,5.5
1964-10-27,-45.597,96.156,8.9,1964,5.8
1964-11-01,3.076,128.032,74.4,1964,5.8
1964-11-02,-4.029,-76.759,107.6,1964,5.8
1964-11-03,0.041,123.665,141.2,1964,5.6
1964-11-06,44.509,149.082,42.2,1964,5.6
1964-11-06,-31.781,57.197,15,1964,5.8
1964-11-07,45.458,150.399,60.2,1964,5.5
1964-11-07,0.315,99.792,83.4,1964,5.6
1964-11-11,56.637,161.176,59,1964,5.5
1964-11-16,0.941,118.873,49.6,1964,5.7
1964-11-17,-5.751,150.729,50.5,1964,7.1
1964-11-18,-31.261,-67.632,16,1964,5.5
1964-11-18,-5.981,148.214,64.6,1964,5.6
1964-11-18,-20.444,-173.841,1.3,1964,5.9
1964-11-19,-5.975,150.754,10.3,1964,6
1964-11-20,-4.883,145.492,167.2,1964,5.5
1964-11-23,-0.222,124.293,59.4,1964,5.6
1964-11-24,-6.863,107.213,116.2,1964,5.5
1964-11-24,13.183,124.605,23.4,1964,5.6
1964-11-25,-4.401,122.076,617.7,1964,5.9
1964-11-27,37.926,138.341,20.7,1964,5.6
1964-11-28,-7.932,-71.311,642.7,1964,5.5
1964-11-30,6.755,94.568,10.8,1964,5.7
1964-12-02,53.668,-165.448,49.5,1964,5.5
1964-12-03,-14.911,66.722,26.1,1964,5.8
1964-12-07,-5.387,151.291,77.9,1964,5.7
1964-12-07,6.704,-82.434,5.7,1964,5.5
1964-12-09,-27.488,-63.247,582.2,1964,6.3
1964-12-10,40.47,139.057,35.6,1964,5.8
1964-12-12,-6.942,150.617,34.7,1964,5.7
1964-12-13,64.832,-165.602,15.3,1964,6
1964-12-14,-54.069,-1.93,10,1964,5.7
1964-12-22,28.168,56.893,22.6,1964,5.7
1964-12-22,31.92,-117.087,1.3,1964,5.6
1964-12-23,-7.246,129.301,154.7,1964,5.6
1964-12-24,-4.445,153.101,73.4,1964,5.6
1964-12-26,51.882,156.743,141,1964,5.7
1964-12-27,12.933,125.339,12.5,1964,5.7
1964-12-28,-22.202,-179.574,591.9,1964,6.7
1964-12-28,86.753,68.148,15.5,1964,5.5
1964-12-30,-62.508,166.001,33.2,1964,5.6
1965-01-02,19.139,145.671,120.4,1965,5.7
1965-01-04,1.828,127.3,79.5,1965,5.5
1965-01-05,-20.509,-173.911,4.3,1965,6.8
1965-01-06,-41.466,-85.738,8.3,1965,5.6
1965-01-08,-59.224,-23.487,13.9,1965,5.6
1965-01-09,11.891,126.277,40.4,1965,5.7
1965-01-10,-13.503,166.64,49.1,1965,6.8
1965-01-12,27.384,87.845,23,1965,5.9
1965-01-14,-5.679,-81.406,32.9,1965,5.5
1965-01-16,-56.426,-27.085,102.6,1965,5.9
1965-01-17,-24.566,178.489,557.9,1965,5.6
1965-01-17,-6.858,108.986,226.9,1965,5.7
1965-01-21,-34.263,-179.987,20,1965,5.9
1965-01-24,-2.453,125.963,28.6,1965,8.2
1965-01-24,-2.676,125.975,12.9,1965,5.8
1965-01-26,-2.389,125.981,43.9,1965,5.5
1965-02-01,-18.711,-178.059,479.2,1965,5.5
1965-02-04,-51.831,139.678,11.9,1965,5.7
1965-02-04,51.21,178.498,28.8,1965,8.7
1965-02-04,51.684,175.056,38.6,1965,6.1
1965-02-04,52.538,172.093,38.4,1965,5.5
1965-02-04,51.597,175.894,25.1,1965,5.7
1965-02-04,51.047,177.857,24.7,1965,5.6
1965-02-04,51.875,173.919,19.4,1965,5.7
1965-02-04,51.936,173.272,24.5,1965,5.6
1965-02-04,51.875,174.293,45.9,1965,5.5
1965-02-04,51.905,174.065,20.9,1965,5.6
1965-02-04,51.396,179.561,7.9,1965,7.8
1965-02-04,52.785,172.029,6.4,1965,6.5
1965-02-04,53.019,171.089,21.2,1965,6.2
1965-02-04,53.037,170.836,20,1965,6.2
1965-02-04,13.283,-44.854,21.7,1965,5.5
1965-02-04,51.747,174.281,22.5,1965,5.5
1965-02-05,50.279,176.794,8.4,1965,5.5
1965-02-05,51.664,174.817,24.7,1965,6.4
1965-02-05,52.347,174.345,38,1965,6.5
1965-02-05,51.922,173.933,33.5,1965,5.6
1965-02-05,51.806,174.401,24,1965,5.7
1965-02-06,53.061,-161.942,19.4,1965,6.6
1965-02-06,51.952,175.603,31.3,1965,5.8
1965-02-06,53.157,-161.805,20,1965,6.5
1965-02-07,51.314,173.448,18.6,1965,5.8
1965-02-07,51.331,179.199,21,1965,6.2
1965-02-08,55.111,165.608,29.9,1965,5.5
1965-02-09,52.73,171.953,24.9,1965,5.8
1965-02-12,51.435,175.885,22.1,1965,5.8
1965-02-12,52.195,172.843,24,1965,6
1965-02-15,51.073,179.373,30,1965,6
1965-02-15,2.964,125.827,92.4,1965,5.8
1965-02-17,51.56,176.623,40.4,1965,6.5
1965-02-18,-7.298,126.684,38.3,1965,5.8
1965-02-18,51.393,179.266,33.3,1965,6
1965-02-23,-25.665,-70.708,38.5,1965,6.5
1965-02-24,13.974,-92.106,47.6,1965,5.5
1965-02-25,-5.397,152.051,30.5,1965,6.5
1965-02-25,52.054,173.163,27.9,1965,5.7
1965-02-26,-6.751,102.675,12.5,1965,5.5
1965-02-27,28.206,-112.275,10.5,1965,5.5
1965-03-01,-5.371,152.123,34.5,1965,5.5
1965-03-01,52.117,174.071,34,1965,5.5
1965-03-01,15.322,-92.572,104,1965,5.6
1965-03-03,-27.127,-177.479,3.1,1965,5.6
1965-03-03,-27.073,-177.561,22.3,1965,5.6
1965-03-03,-5.358,151.87,16.8,1965,5.9
1965-03-03,52.965,171.37,30,1965,5.9
1965-03-04,-5.486,147.061,214.8,1965,5.7
1965-03-05,52.198,174.99,29.5,1965,5.5
1965-03-05,-27.02,-63.324,567.9,1965,5.6
1965-03-05,52.26,174.366,38.7,1965,5.6
1965-03-06,20.171,121.422,51.7,1965,5.5
1965-03-07,-30.064,-177.912,44.6,1965,5.8
1965-03-09,39.225,23.823,7.4,1965,5.6
1965-03-13,53.104,-162.068,15.1,1965,5.5
1965-03-14,36.401,70.713,209.5,1965,7.5
1965-03-16,40.784,142.955,36.3,1965,6.5
1965-03-17,52.741,171.997,30.4,1965,5.7
1965-03-18,-19.921,-175.939,225.2,1965,6.3
1965-03-18,-55.886,-26.774,39.6,1965,5.8
1965-03-18,-55.85,-26.764,50.4,1965,5.6
1965-03-19,-1.873,119.702,75,1965,5.7
1965-03-21,-1.494,126.48,28.9,1965,6.8
1965-03-22,-15.337,-173.177,32.2,1965,6.5
1965-03-22,-31.991,-71.528,46.3,1965,6
1965-03-23,-15.351,-173.087,34,1965,6.5
1965-03-24,8.404,126.535,49.5,1965,5.5
1965-03-28,55.226,161.912,41.4,1965,5.8
1965-03-28,-32.49,-71.21,71,1965,7.4
1965-03-29,40.766,142.878,34.3,1965,6.1
1965-03-30,-20.285,-173.748,15,1965,5.7
1965-03-30,50.314,177.934,18.9,1965,7.7
1965-03-31,38.341,22.291,50.4,1965,6.3
1965-04-01,9.902,125.833,100.1,1965,5.5
1965-04-02,12.627,123.921,31,1965,5.5
1965-04-03,15.84,-97.981,15,1965,6
1965-04-03,16.024,-97.861,30,1965,6.2
1965-04-04,51.789,175.373,27.5,1965,6
1965-04-04,-26.901,-176.037,27.7,1965,6
1965-04-06,36.103,139.843,57.8,1965,5.5
1965-04-06,-0.499,119.919,53.4,1965,6
1965-04-08,52.202,173.472,14.1,1965,5.8
1965-04-08,-57.569,-28.888,57.6,1965,6.3
1965-04-09,35.075,24.375,50.1,1965,5.8
1965-04-10,-20.297,-173.654,41.6,1965,5.6
1965-04-10,-17.887,-178.696,545.2,1965,6.4
1965-04-10,-13.469,170.377,636.9,1965,6.2
1965-04-11,-42.687,174.141,32.1,1965,6.2
1965-04-16,64.603,-160.345,4.2,1965,5.9
1965-04-18,-59.806,-26.483,40.6,1965,6
1965-04-18,-59.803,-26.419,23,1965,6
1965-04-19,34.842,138.278,39,1965,5.6
1965-04-24,11.453,140.146,72.3,1965,5.6
